id,yield_class,age,average_height,dbh,taper,trees_per_ha
88,5.0,70,13.505642517574149,20.367655711063637,0.4482813451874884,1130.0
11,8.0,60,23.0,25.0,0.501,545.0
15,1.0,50,7.4,3.2,0.355,14698.0
17,6.0,160,24.2,33.8,0.485,402.0
89,14.0,120,36.02791464374621,46.16298556373336,0.4347690982599044,376.0
90,7.0,210,39.21805696222757,49.33816091500876,0.4333239447063034,274.0
92,6.0,110,25.8,36.2,0.419,391.0
8,12.0,90,38.9,48.9,0.414,214.0
5,5.0,80,18.9,21.1,0.516,970.0
88,3.0,160,22.265426709526025,31.97803252488897,0.4370567462110939,553.0
5,6.0,120,24.2,31.3,0.497,517.0
88,2.0,80,9.929522804282508,17.170003673181828,0.4511160135708677,1121.0
2,4.0,70,13.1,12.5,0.495,2361.0
87,5.0,130,21.5,29.6,0.49,566.0
1,3.0,100,13.6,21.5,0.452,1019.0
91,8.0,150,31.91955433994187,42.27141992841216,0.4356550407870359,437.0
12,10.0,30,22.3,20.1,0.454,695.0
16,4.0,80,15.3,19.7,0.507,595.0
5,9.0,60,19.5,21.2,0.516,1034.0
7,10.0,70,28.4,37.8,0.41,360.0
89,2.0,220,23.96163643094796,37.5953104725286,0.4266324532462519,432.0
92,11.0,40,21.1,21.3,0.459,1164.0
21,6.0,70,25.8,38.9,0.404,274.0
75,4.0,120,20.6,31.0,0.463,449.0
93,4.0,170,18.4,28.3,0.439,756.0
16,4.0,40,12.5,15.2,0.519,803.0
18,10.0,70,25.8,35.3,0.448,380.0
5,9.0,90,25.3,31.1,0.5,564.0
88,4.0,60,10.188081427994822,16.910682538318767,0.4557298692259634,1314.0
17,9.0,120,30.2,45.4,0.47,250.0
75,4.0,40,13.5,22.9,0.4574,754.0
91,7.0,90,17.955079891204974,25.56065569080172,0.4433100073961513,1031.0
6,10.0,70,17.5,18.2,0.528,1587.0
4,14.0,130,37.9,46.9,0.437,389.0
2,15.0,40,17.1,16.6,0.488,1734.0
1,8.0,60,16.2,20.2,0.467,1355.0
89,15.0,60,21.998916745076368,24.979136973174075,0.4591170175695797,1136.0
10,5.0,140,25.5,35.4,0.496,354.0
88,7.0,70,16.423492468007105,22.334885094070184,0.4512646533116803,1074.0
14,25.0,50,34.1,74.8,0.43,117.0
8,9.0,90,30.7,38.7,0.423,317.0
2,12.0,110,32.1,39.4,0.443,467.0
20,3.0,210,16.3,39.2,0.499180733909995,400.0
10,7.0,50,16.2,14.4,0.456,1789.0
14,23.0,60,33.4,74.5,0.429,119.0
9,9.0,20,8.5,8.11,0.259,4451.0
91,2.0,70,7.637278198643885,14.788685645855557,0.460232109822414,1044.0
91,11.0,120,31.4919660032916,40.87014325333321,0.4379538101450715,478.0
8,2.0,90,11.5,13.6,0.438,1323.0
15,8.0,80,25.8,30.9,0.539,386.0
2,6.0,40,8.7,8.9,0.434,3213.0
2,16.0,90,34.0,37.3,0.447,561.0
20,3.0,240,17.5,42.4,0.4966944524288588,352.0
11,8.0,110,30.4,41.6,0.511,267.0
92,11.0,70,31.5,34.4,0.425,550.0
87,3.0,170,23.4,35.1,0.484,321.0
7,15.0,75,35.9,46.2,0.4,261.0
91,3.0,180,24.930899815792245,34.86570517446151,0.4370588319986407,584.0
5,14.0,40,17.5,17.4,0.527,1560.0
6,18.0,130,40.9,63.0,0.446,174.0
87,6.0,40,7.2,10.2,0.534,3406.0
7,11.0,55,26.2,31.7,0.42,508.0
90,12.0,40,9.781087413884944,13.625062637086824,0.491494411080306,3031.0
13,18.0,40,33.5,51.4,0.423,179.0
88,6.0,50,10.461243544522317,16.603454468778697,0.4606860692594887,1488.0
16,8.0,50,19.1,25.5,0.487,445.0
19,10.0,40,25.7,27.8,0.45,548.0
92,3.0,180,23.5,40.9,0.409,230.0
20,5.0,120,14.5,34.4,0.5007496251874063,493.0
8,6.0,50,14.6,19.1,0.436,897.0
90,10.0,120,30.701201721394085,37.56701422225888,0.4440657411785912,500.0
93,7.0,50,13.9,15.4,0.465,2227.0
20,8.0,110,21.7,54.0,0.4862428842504744,237.0
93,9.0,40,14.8,14.0,0.461,2636.0
1,4.0,110,17.2,25.3,0.45,851.0
5,10.0,100,27.6,35.8,0.494,457.0
10,9.0,60,23.1,21.0,0.485,978.0
90,6.0,220,37.736740126462806,47.81312669818987,0.4341341967233526,291.0
12,8.0,100,30.7,47.9,0.469,178.0
76,3.0,60,9.2,12.4,0.5237,2375.0
14,22.0,30,27.5,53.4,0.413,176.0
92,5.0,130,25.6,38.8,0.414,321.0
90,7.0,160,31.900356145511587,40.48929838982692,0.4396268942436456,415.0
91,17.0,60,20.194305955610503,23.842964153735657,0.4581265723180466,1358.0
18,16.0,30,18.5,19.0,0.502,1307.0
90,6.0,100,18.5745699502189,26.45283062794526,0.4423011636740315,887.0
92,4.0,170,26.7,44.8,0.403,214.0
1,14.0,40,15.3,20.3,0.464,1388.0
93,7.0,140,28.4,38.2,0.414,421.0
88,10.0,120,31.62266457088878,36.94216534722079,0.4473363989813373,510.0
20,1.0,130,6.6,14.5,0.438839615668884,1995.0
90,13.0,90,28.010080185274617,32.37671966647558,0.4515004434230074,691.0
90,2.0,130,14.683578397074784,24.814481905404275,0.4299970928981192,846.0
90,3.0,220,29.311922571736577,39.0577694468265,0.4375428622101299,424.0
88,9.0,60,16.534225229052286,21.25949047146533,0.4570049844184111,1213.0
76,8.0,190,38.2,32.7,0.5009,679.0
8,7.0,120,29.2,40.0,0.424,291.0
10,3.0,100,17.5,20.4,0.484,916.0
13,13.0,20,18.8,21.4,0.483,583.0
10,3.0,60,11.2,11.3,0.43,2258.0
5,8.0,100,25.3,31.9,0.498,532.0
7,15.0,55,31.3,36.3,0.42,414.0
75,14.0,130,39.7,53.6,0.4629,181.0
92,5.0,240,35.7,62.4,0.381,110.0
14,18.0,30,24.7,48.5,0.41,198.0
4,11.0,100,31.0,36.8,0.445,536.0
93,8.0,150,32.8,42.9,0.407,348.0
89,4.0,70,11.045056897769411,19.73113514553158,0.4364833252283943,1172.0
87,6.0,60,11.7,15.6,0.52,1795.0
2,6.0,70,16.4,17.1,0.483,1555.0
11,4.0,100,18.4,28.7,0.494,459.0
87,15.0,120,36.9,46.5,0.443,306.0
87,18.0,60,28.6,27.9,0.468,894.0
88,8.0,100,24.429176125020604,30.1122478346678,0.449242023598238,696.0
14,27.0,60,36.1,80.0,0.437,108.0
1,10.0,70,22.2,26.4,0.458,954.0
8,3.0,70,10.8,14.3,0.43,1337.0
75,3.0,80,16.8,26.4,0.462,597.0
90,9.0,60,13.318886873909078,19.23723137370667,0.4547644816551963,1616.0
7,9.0,70,26.9,36.4,0.41,382.0
91,14.0,130,38.45279441894635,47.4036349532866,0.4360073051896502,385.0
19,4.0,80,20.4,27.0,0.456,446.0
89,8.0,150,30.32481065796466,42.24197429915149,0.4323784568073976,407.0
93,2.0,200,11.5,19.2,0.476,1648.0
92,8.0,140,35.4,49.2,0.399,250.0
12,2.0,120,15.2,34.1,0.437,229.0
13,11.0,60,25.1,35.9,0.45,335.0
90,7.0,110,22.57208975507575,30.019286838248902,0.444152841389803,729.0
6,16.0,120,36.9,53.4,0.46,234.0
93,4.0,230,20.6,32.3,0.43,555.0
89,6.0,200,31.78331117767148,45.445739350341526,0.4284358162820385,346.0
6,8.0,60,12.1,11.4,0.493,3478.0
15,2.0,100,15.8,17.6,0.451,703.0
3,12.0,130,35.3,42.9,0.44,425.0
93,3.0,250,16.9,27.2,0.444,808.0
87,16.0,40,16.9,16.4,0.504,2118.0
5,15.0,80,29.9,37.1,0.495,468.0
88,14.0,40,14.937312762004211,17.16021317250734,0.4746315337975212,1817.0
91,10.0,40,8.414685151961923,15.059359038748974,0.4640830870057965,1965.0
93,3.0,140,13.0,20.5,0.466,1463.0
93,2.0,150,9.8,16.5,0.493,2179.0
4,4.0,120,19.1,27.7,0.447,649.0
91,15.0,70,22.2480314982688,27.24002021766547,0.452153543358014,1053.0
13,13.0,40,27.1,39.3,0.442,275.0
93,10.0,90,31.2,33.0,0.413,681.0
10,10.0,40,15.8,13.5,0.448,2031.0
76,7.0,140,29.7,27.6,0.5028,861.0
5,9.0,70,21.9,24.8,0.51,808.0
90,10.0,80,20.413668695184416,25.78037539934148,0.4515747786434745,1007.0
5,12.0,40,15.7,15.9,0.528,1757.0
75,15.0,110,39.7,52.6,0.4642,201.0
18,15.0,30,17.9,18.1,0.493,1418.0
8,4.0,50,9.8,13.6,0.401,1413.0
91,15.0,80,25.70349075193689,31.716415583734623,0.4479158339864484,799.0
4,7.0,40,12.9,13.7,0.487,1941.0
12,7.0,60,24.3,29.9,0.456,356.0
18,12.0,60,26.2,33.0,0.464,481.0
12,4.0,100,21.1,34.5,0.45,268.0
18,10.0,20,8.8,8.6,0.225,4440.0
1,9.0,100,27.0,32.9,0.448,665.0
19,5.0,50,18.9,21.9,0.453,655.0
87,6.0,170,26.4,36.6,0.475,385.0
17,7.0,80,25.1,35.2,0.483,383.0
87,14.0,90,30.3,34.5,0.463,570.0
91,8.0,50,9.6979212182763,17.0333964234153,0.450703633905391,1592.0
91,16.0,70,23.17142774511412,27.956506243666308,0.4524470059252871,1016.0
89,10.0,90,23.58199170048465,31.60420814365693,0.4423990789350724,703.0
76,9.0,140,35.2,30.9,0.5017,734.0
90,6.0,240,40.04269696468575,50.62186576181783,0.4320231935246324,257.0
90,2.0,110,12.025688020206976,22.113332982963733,0.4268466785476598,969.0
76,12.0,110,36.7,31.8,0.5013,705.0
6,10.0,100,24.8,29.5,0.512,666.0
14,26.0,20,23.9,39.1,0.409,257.0
87,4.0,70,10.8,15.4,0.522,1624.0
92,10.0,20,8.5,10.6,0.502,2858.0
6,20.0,150,45.1,76.7,0.425,120.0
88,3.0,80,11.94086327222537,19.46067887483934,0.4452070302855784,1073.0
8,3.0,140,20.8,28.9,0.436,433.0
93,7.0,160,29.9,41.1,0.411,356.0
17,5.0,20,8.3,10.2,0.533,2375.0
17,2.0,170,12.3,17.1,0.529,840.0
88,9.0,100,26.126675998824577,31.180642548600776,0.450465042369941,669.0
18,6.0,30,9.5,9.8,0.354,3366.0
93,8.0,250,36.8,51.4,0.4,228.0
93,2.0,100,7.2,12.5,0.53,3358.0
20,2.0,160,11.0,25.3,0.4901960784313726,814.0
20,4.0,140,14.4,34.1,0.5003639010189229,502.0
20,6.0,160,20.5,50.5,0.4887252646111366,265.0
5,12.0,120,31.6,44.9,0.486,321.0
20,8.0,60,13.4,31.5,0.4991932230738201,570.0
3,8.0,40,13.9,14.3,0.488,1961.0
17,9.0,30,18.7,21.6,0.501,884.0
8,7.0,40,13.9,17.5,0.436,1048.0
2,9.0,90,25.1,28.1,0.458,774.0
20,3.0,230,17.1,41.4,0.4982029109284366,366.0
2,12.0,30,10.1,10.8,0.478,2844.0
89,4.0,150,22.52946244522484,34.467073005744666,0.430506574166178,528.0
90,2.0,150,17.276328560209937,27.36316093253508,0.4328158262359313,742.0
2,6.0,90,20.2,22.4,0.468,1041.0
20,3.0,200,15.9,37.9,0.4970794931635088,422.0
12,8.0,30,19.0,17.5,0.453,799.0
91,2.0,250,28.88847417013148,40.09911370753056,0.4340789253747551,450.0
88,2.0,100,12.4651833898063,20.59428871779023,0.4404753350654642,940.0
90,7.0,50,8.621424572773762,15.836884229581315,0.455449886141281,1997.0
13,20.0,60,36.8,58.8,0.417,154.0
2,4.0,100,17.8,19.5,0.474,1254.0
93,5.0,140,20.6,29.9,0.432,676.0
90,10.0,130,32.93803764571895,40.312415545056986,0.4419787919098472,434.0
2,13.0,50,19.6,19.2,0.48,1422.0
6,18.0,50,20.5,22.9,0.488,1202.0
90,9.0,160,36.622034005528526,45.387629292331646,0.4373088487370994,335.0
92,11.0,110,38.6,46.5,0.404,332.0
90,12.0,70,20.16496734590905,24.047472152920232,0.4572580291977298,1172.0
90,10.0,60,14.481856554319997,19.666245056595432,0.4574302264269236,1597.0
14,24.0,60,34.1,75.9,0.431,116.0
91,11.0,30,6.060118144516223,11.57277276320261,0.5002170230625445,2798.0
90,4.0,190,29.128021336773656,38.44826924442409,0.4385947812604302,444.0
91,11.0,90,23.884074948953725,31.01942960161458,0.4450295341678629,795.0
8,7.0,80,23.5,30.5,0.431,454.0
1,5.0,60,11.3,15.8,0.468,1707.0
10,8.0,70,24.4,23.3,0.486,806.0
18,9.0,30,13.1,13.5,0.415,2137.0
75,12.0,50,24.9,35.6,0.465,414.0
18,15.0,60,28.7,37.9,0.48,388.0
1,5.0,90,16.8,23.4,0.456,997.0
15,1.0,60,8.1,4.2,0.348,9072.0
5,15.0,150,36.1,57.6,0.478,219.0
4,7.0,90,23.8,28.1,0.456,720.0
89,4.0,140,21.356616022963237,32.96679966231043,0.4307292016868886,566.0
93,10.0,60,23.8,22.3,0.43,1324.0
20,4.0,180,17.3,42.0,0.498627897471828,358.0
